,XAU_Returns,DXY_Returns,SPX_Returns,US10Y_Diff,VIX_Diff,Target_Next_Day_Gold
2010-06-17,0.0116053586630541,-0.0045991546449684,0.0012821376691954,-0.0420000499999999,-0.870000000000001,0.0090164152142144
2010-06-23,-0.0023023336434822,-0.0042479711473165,-0.0029899215361501,-0.0780000700000003,-0.1400000000000005,0.006208195380877
2010-07-01,-0.0347348156185701,-0.0152637162592211,-0.0032457464551476,-0.0180001299999998,-1.6799900000000036,0.0091279365827328
2010-07-13,-0.0006190545172008,-0.0036279054052103,0.0159944513087329,0.0320000600000001,-0.4200000000000017,-0.0029354026245572
2010-07-16,-0.0132413660197966,-0.0008724946628473,-0.0292429320987497,-0.0529999700000001,1.1099999999999994,-0.0015353189221506
2010-07-27,-0.0250364335166809,-0.0033890308114657,0.0100880620930484,0.0640001300000001,-0.2799999999999976,0.0030136065514595
2010-08-24,0.0014813491122621,0.0010709795672386,-0.0186673091886752,0.0269999499999999,1.9699999999999989,0.0082858970701868
2010-09-14,0.0173004374617537,-0.0197590963565574,0.0103558184575615,-0.0160000299999998,-0.4300100000000029,-0.0012230486995945
2010-09-28,0.0086253448562827,-0.0048103420219224,-0.0008448116441961,-0.0220000700000002,0.8900000000000006,0.0006116208141733
2010-10-05,0.0157240675736281,-0.0043507066323676,0.0125793274677389,-0.0329999899999999,-0.7400100000000016,0.0070293176467664
2010-10-07,-0.0120431723469012,1.292215050461358e-05,-0.0016479514348442,-0.0729999599999997,0.0699899999999971,0.0103740015370571
2010-10-08,0.0103740015370571,-0.0008014892615826,0.0061036428141756,-0.0160000300000002,-0.8499899999999982,0.0011872520223666
2010-10-13,0.017299167262812,-0.0037815552011923,0.007095822981469,0.04400015,0.1400199999999998,0.0057560808374028
2010-10-19,-0.026060106669865,0.0147272753609178,-0.0087870800950182,0.0060000399999999,1.599999999999998,0.0081425766435179
2010-10-21,-0.0142744495197026,0.0031955729086869,0.0017723659783045,0.0,-0.51999,0.002487375971535
2010-10-27,-0.0117891359764381,0.0056590487037728,-0.0026941559903084,0.0799999200000001,0.4900100000000016,0.0140261065610398
